ID,post_author,post_date,post_date_gmt,post_content,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count,remarks,evtitle,evtype,dept,submittedby,galleryname,evdate,oldcode
848,2,2012-08-01 10:19:09,2012-08-01 02:19:09,"[submittedby]PAO
[oldcode]STU-PHSG-XXX-SM
[galleryname]a2-620
[evtype]Swimming
[evtype]Students
[evtype]Activities
[evdate]1992-09-30
[evtitle]Project Hope Swimming Gala
",Project Hope Swimming Gala,,publish,open,open,,a2-620,,,2012-08-01 10:19:09,2012-08-01 02:19:09,,0,http://digitalimages.ust.hk/gallery2/?p=848,0,post,,0,,Project Hope Swimming Gala,Activities,,PAO,a2-620,1992-09-30,STU-PHSG-XXX-SM
849,2,2012-08-01 10:19:17,2012-08-01 02:19:17,"[submittedby]PAO
[oldcode]STU-SGL-XXX-SM
[galleryname]a2-625
[evtype]Swimming
[evtype]Students
[evtype]Activities
[evdate]1997-10-04
[evtitle]Swimming Gala
",Swimming Gala,,publish,open,open,,a2-625,,,2012-08-01 10:19:17,2012-08-01 02:19:17,,0,http://digitalimages.ust.hk/gallery2/?p=849,0,post,,0,,Swimming Gala,Activities,,PAO,a2-625,1997-10-04,STU-SGL-XXX-SM
850,2,2012-08-01 10:19:37,2012-08-01 02:19:37,"[submittedby]PAO
[oldcode]took--y-Wallace-STU_SGL-XXX-SM
[galleryname]a2-626
[evtype]Swimming
[evtype]Students
[evtype]Activities
[evdate]2000-11-01
[evtitle]Swimming Gala 2000
",Swimming Gala 2000,,publish,open,open,,a2-626,,,2012-08-01 10:19:37,2012-08-01 02:19:37,,0,http://digitalimages.ust.hk/gallery2/?p=850,0,post,,0,,Swimming Gala 2000,Activities,,PAO,a2-626,2000-11-01,took--y-Wallace-STU_SGL-XXX-SM
851,2,2012-08-01 10:19:42,2012-08-01 02:19:42,"[submittedby]PAO
[oldcode]STU-AQU3-XXX-SM
[galleryname]a2-630
[evtype]Swimming
[evtype]Students
[evtype]Activities
[evdate]1995-10-08
[evtitle]Third Aquatic Meet Championship '95
",Third Aquatic Meet Championship '95,,publish,open,open,,a2-630,,,2012-08-01 10:19:42,2012-08-01 02:19:42,,0,http://digitalimages.ust.hk/gallery2/?p=851,0,post,,0,,Third Aquatic Meet Championship '95,Activities,,PAO,a2-630,1995-10-08,STU-AQU3-XXX-SM
852,2,2012-08-01 10:19:43,2012-08-01 02:19:43,"[submittedby]PAO
[oldcode]STU-AT_SBM-XXX-SM
[galleryname]a2-633
[evtype]Tour
[evtype]Students
[evtype]Activities
[evdate]1996-12-01
[evtitle]SBM Academic Tour
",SBM Academic Tour,,publish,open,open,,a2-633,,,2012-08-01 10:19:43,2012-08-01 02:19:43,,0,http://digitalimages.ust.hk/gallery2/?p=852,0,post,,0,,SBM Academic Tour,Activities,,PAO,a2-633,1996-12-01,STU-AT_SBM-XXX-SM
853,2,2012-08-01 10:19:57,2012-08-01 02:19:57,"[submittedby]PAO
[oldcode]STU-MATH_T-XXX-SM
[galleryname]a2-634
[evtype]Trail
[evtype]Students
[evtype]Activities
[evdate]1998-04-04
[evtitle]Math Trail
",Math Trail,,publish,open,open,,a2-634,,,2012-08-01 10:19:57,2012-08-01 02:19:57,,0,http://digitalimages.ust.hk/gallery2/?p=853,0,post,,0,,Math Trail,Activities,,PAO,a2-634,1998-04-04,STU-MATH_T-XXX-SM
854,2,2012-08-01 10:20:04,2012-08-01 02:20:04,"[submittedby]PAO
[oldcode]STU-RT-XXX-SM
[galleryname]a2-635
[evtype]Training
[evtype]Students
[evtype]Activities
[evdate]1997-11-03
[evtitle]Rugby Training
",Rugby Training,,publish,open,open,,a2-635,,,2012-08-01 10:20:04,2012-08-01 02:20:04,,0,http://digitalimages.ust.hk/gallery2/?p=854,0,post,,0,,Rugby Training,Activities,,PAO,a2-635,1997-11-03,STU-RT-XXX-SM
855,2,2012-08-01 10:20:07,2012-08-01 02:20:07,"[submittedby]PAO
[oldcode]STU-BT-XXX-SM
[galleryname]a2-640
[evtype]Trip
[evtype]Students
[evtype]Activities
[evdate]1995-10-10
[evtitle]Biology Trip
",Biology Trip,,publish,open,open,,a2-640,,,2012-08-01 10:20:07,2012-08-01 02:20:07,,0,http://digitalimages.ust.hk/gallery2/?p=855,0,post,,2,,Biology Trip,Activities,,PAO,a2-640,1995-10-10,STU-BT-XXX-SM
856,2,2012-08-01 10:20:11,2012-08-01 02:20:11,"[submittedby]PAO
[oldcode]STU-MPO-XXX-SM
[galleryname]a2-650
[evtype]Trip
[evtype]Students
[evtype]Activities
[evdate]1995-04-29
[evtitle]Mai Po Field Trip by Nature Club
",Mai Po Field Trip by Nature Club,,publish,open,open,,a2-650,,,2012-08-01 10:20:11,2012-08-01 02:20:11,,0,http://digitalimages.ust.hk/gallery2/?p=856,0,post,,0,,Mai Po Field Trip by Nature Club,Activities,,PAO,a2-650,1995-04-29,STU-MPO-XXX-SM
857,2,2012-08-01 10:20:12,2012-08-01 02:20:12,"[submittedby]PAO
[oldcode]STU-ECLI-XXX-SM
[galleryname]a2-660
[evtype]Weather
[evtype]Students
[evtype]Activities
[evdate]1995-10-24
[evtitle]Solar Eclipse
",Solar Eclipse,,publish,open,open,,a2-660,,,2012-08-01 10:20:12,2012-08-01 02:20:12,,0,http://digitalimages.ust.hk/gallery2/?p=857,0,post,,0,,Solar Eclipse,Activities,,PAO,a2-660,1995-10-24,STU-ECLI-XXX-SM
858,2,2012-08-01 10:20:18,2012-08-01 02:20:18,"[submittedby]PAO
[oldcode]STU-CULT-XXX-SM
[galleryname]a2-670
[evtype]Week
[evtype]Students
[evtype]Activities
[evdate]1996-03-07
[evtitle]AIESEC Culture Week
",AIESEC Culture Week,,publish,open,open,,a2-670,,,2012-08-01 10:20:18,2012-08-01 02:20:18,,0,http://digitalimages.ust.hk/gallery2/?p=858,0,post,,0,,AIESEC Culture Week,Activities,,PAO,a2-670,1996-03-07,STU-CULT-XXX-SM
859,2,2012-08-01 10:20:22,2012-08-01 02:20:22,"[submittedby]PAO
[oldcode]STU-PHY-XXX-SM
[galleryname]a2-680
[evtype]Week
[evtype]Students
[evtype]Activities
[evdate]1995-01-11
[evtitle]Physics Week
",Physics Week,,publish,open,open,,a2-680,,,2012-08-01 10:20:22,2012-08-01 02:20:22,,0,http://digitalimages.ust.hk/gallery2/?p=859,0,post,,0,,Physics Week,Activities,,PAO,a2-680,1995-01-11,STU-PHY-XXX-SM
860,2,2012-08-01 10:20:25,2012-08-01 02:20:25,"[submittedby]PAO
[oldcode]STU-WNS_BC-XXX-SM
[galleryname]a2-687
[evtype]Week
[evtype]Students
[evtype]Activities
[evdate]1997-04-08
[evtitle]Wellness Week - Blood Cholesterol Testing, Exercise &amp; Calorie Workshop
","Wellness Week - Blood Cholesterol Testing, Exercise &amp; Calorie Workshop",,publish,open,open,,a2-687,,,2012-08-01 10:20:25,2012-08-01 02:20:25,,0,http://digitalimages.ust.hk/gallery2/?p=860,0,post,,0,,"Wellness Week - Blood Cholesterol Testing, Exercise &amp; Calorie Workshop",Activities,,PAO,a2-687,1997-04-08,STU-WNS_BC-XXX-SM
861,2,2012-08-01 10:20:28,2012-08-01 02:20:28,"[submittedby]PAO
[oldcode]STU-WNS_RLX-XXX-SM
[galleryname]a2-688
[evtype]Week
[evtype]Students
[evtype]Activities
[evdate]1997-04-10
[evtitle]Wellness Week - Relaxation Workshop
",Wellness Week - Relaxation Workshop,,publish,open,open,,a2-688,,,2012-08-01 10:20:28,2012-08-01 02:20:28,,0,http://digitalimages.ust.hk/gallery2/?p=861,0,post,,0,,Wellness Week - Relaxation Workshop,Activities,,PAO,a2-688,1997-04-10,STU-WNS_RLX-XXX-SM
862,2,2012-08-01 10:20:32,2012-08-01 02:20:32,"[submittedby]PAO
[oldcode]STU-WS-XXX-SM
[galleryname]a2-690
[evtype]Week
[evtype]Students
[evtype]Activities
[evdate]1995-09-25
[evtitle]Wu Shu Week
",Wu Shu Week,,publish,open,open,,a2-690,,,2012-08-01 10:20:32,2012-08-01 02:20:32,,0,http://digitalimages.ust.hk/gallery2/?p=862,0,post,,0,,Wu Shu Week,Activities,,PAO,a2-690,1995-09-25,STU-WS-XXX-SM
863,2,2012-08-01 10:20:39,2012-08-01 02:20:39,"[submittedby]PAO
[oldcode]STU-FOLK-XXX-SM
[galleryname]a2-70
[evtype]Music
[evtype]Students
[evtype]Activities
[evdate]1993-05-10
[evtitle]Folk Song Night
",Folk Song Night,,publish,open,open,,a2-70,,,2012-08-01 10:20:39,2012-08-01 02:20:39,,0,http://digitalimages.ust.hk/gallery2/?p=863,0,post,,0,,Folk Song Night,Activities,,PAO,a2-70,1993-05-10,STU-FOLK-XXX-SM
864,2,2012-08-01 10:20:55,2012-08-01 02:20:55,"[submittedby]PAO
[galleryname]a2-715
[evtype]Campus Life
[evtype]Students
[evdate]2001-09-01
[evtitle]Student in Campus
",Student in Campus,,publish,open,open,,a2-715,,,2012-08-01 10:20:55,2012-08-01 02:20:55,,0,http://digitalimages.ust.hk/gallery2/?p=864,0,post,,0,,Student in Campus,Students,,PAO,a2-715,2001-09-01,
865,2,2012-08-01 10:21:01,2012-08-01 02:21:01,"[submittedby]PAO
[oldcode]S&amp;S-EPD-XXX-SM
[galleryname]a2-720
[evtype]Students
[evtype]Staff
[evtype]Activities
[evdate]1997-04-12
[evtitle]Environmental Protection Day
",Environmental Protection Day,,publish,open,open,,a2-720,,,2012-08-01 10:21:01,2012-08-01 02:21:01,,0,http://digitalimages.ust.hk/gallery2/?p=865,0,post,,0,,Environmental Protection Day,Activities,,PAO,a2-720,1997-04-12,S&amp;S-EPD-XXX-SM
866,2,2012-08-01 10:21:12,2012-08-01 02:21:12,"[submittedby]PAO
[oldcode]S&amp;S-AAMW-XXX-SM
[galleryname]a2-725
[evtype]Students
[evtype]Staff
[evtype]Activities
[evdate]1997-05-13
[evtitle]Luncheon to Honour Prospective Academic Achievement Medal Winners
",Luncheon to Honour Prospective Academic Achievement Medal Winners,,publish,open,open,,a2-725,,,2012-08-01 10:21:12,2012-08-01 02:21:12,,0,http://digitalimages.ust.hk/gallery2/?p=866,0,post,,0,,Luncheon to Honour Prospective Academic Achievement Medal Winners,Activities,,PAO,a2-725,1997-05-13,S&amp;S-AAMW-XXX-SM
867,2,2012-08-01 10:21:24,2012-08-01 02:21:24,"[submittedby]PAO
[oldcode]S&amp;S-TPG-XXX-SM
[galleryname]a2-730
[evtype]Students
[evtype]Staff
[evtype]Activities
[evdate]1997-04-12
[evtitle]Tree Planting
",Tree Planting,,publish,open,open,,a2-730,,,2012-08-01 10:21:24,2012-08-01 02:21:24,,0,http://digitalimages.ust.hk/gallery2/?p=867,0,post,,0,,Tree Planting,Activities,,PAO,a2-730,1997-04-12,S&amp;S-TPG-XXX-SM
868,2,2012-08-01 10:21:33,2012-08-01 02:21:33,"[submittedby]PAO
[oldcode]INNO-99-XXX-SM
[galleryname]a2-740
[evtype]Activities
[evdate]1999-09-01
[evtitle]Innovation 99
",Innovation 99,,publish,open,open,,a2-740,,,2012-08-01 10:21:33,2012-08-01 02:21:33,,0,http://digitalimages.ust.hk/gallery2/?p=868,0,post,,0,,Innovation 99,Activities,,PAO,a2-740,1999-09-01,INNO-99-XXX-SM
869,2,2012-08-01 10:21:44,2012-08-01 02:21:44,"[submittedby]PAO
[oldcode]STU-MFR-XXX-SM
[galleryname]a2-75
[evtype]Music
[evtype]Students
[evtype]Activities
[evdate]1997-02-20
[evtitle]Music Fire Final Competition
",Music Fire Final Competition,,publish,open,open,,a2-75,,,2012-08-01 10:21:44,2012-08-01 02:21:44,,0,http://digitalimages.ust.hk/gallery2/?p=869,0,post,,0,,Music Fire Final Competition,Activities,,PAO,a2-75,1997-02-20,STU-MFR-XXX-SM
870,2,2012-08-01 10:21:50,2012-08-01 02:21:50,"[submittedby]PAO
[oldcode]STU-BAN-XXX-SM
[galleryname]a2-80
[evtype]Music
[evtype]Students
[evtype]Activities
[evdate]1995-12-10
[evtitle]Music Power in Colleges Closing Ceremony Concert
",Music Power in Colleges Closing Ceremony Concert,,publish,open,open,,a2-80,,,2012-08-01 10:21:50,2012-08-01 02:21:50,,0,http://digitalimages.ust.hk/gallery2/?p=870,0,post,,0,,Music Power in Colleges Closing Ceremony Concert,Activities,,PAO,a2-80,1995-12-10,STU-BAN-XXX-SM
871,2,2012-08-01 10:21:52,2012-08-01 02:21:52,"[submittedby]PAO
[oldcode]STU-MUS-XXX-SM
[galleryname]a2-85
[evtype]Music
[evtype]Students
[evtype]Activities
[evdate]1996-09-18
[evtitle]Science Student Festival '96
",Science Student Festival '96,,publish,open,open,,a2-85,,,2012-08-01 10:21:52,2012-08-01 02:21:52,,0,http://digitalimages.ust.hk/gallery2/?p=871,0,post,,0,,Science Student Festival '96,Activities,,PAO,a2-85,1996-09-18,STU-MUS-XXX-SM
872,2,2012-08-01 10:21:53,2012-08-01 02:21:53,"[submittedby]PAO
[oldcode]STU-SING-XXX-SM
[galleryname]a2-90
[evtype]Music
[evtype]Students
[evtype]Activities
[evdate]1993-11-23
[evtitle]Singing Contest
",Singing Contest,,publish,open,open,,a2-90,,,2012-08-01 10:21:53,2012-08-01 02:21:53,,0,http://digitalimages.ust.hk/gallery2/?p=872,0,post,,0,,Singing Contest,Activities,,PAO,a2-90,1993-11-23,STU-SING-XXX-SM
873,2,2012-08-01 10:21:55,2012-08-01 02:21:55,"[submittedby]PAO
[oldcode]CMT-BME-XXX-SM
[galleryname]a3-1000
[evtype]Conference
[evdate]1996-06-03
[evtitle]BME '96 Conference
",BME '96 Conference,,publish,open,open,,a3-1000,,,2012-08-01 10:21:55,2012-08-01 02:21:55,,0,http://digitalimages.ust.hk/gallery2/?p=873,0,post,,0,,BME '96 Conference,Conference,,PAO,a3-1000,1996-06-03,CMT-BME-XXX-SM
874,2,2012-08-01 10:21:57,2012-08-01 02:21:57,"[submittedby]PAO
[oldcode]CONF-CWCYC-2-XXX-SM
[galleryname]a3-1003
[evtype]Conference
[evdate]1997-12-22
[evtitle]Conference for Worldwide Chinese Young Chemists
",Conference for Worldwide Chinese Young Chemists,,publish,open,open,,a3-1003,,,2012-08-01 10:21:57,2012-08-01 02:21:57,,0,http://digitalimages.ust.hk/gallery2/?p=874,0,post,,0,,Conference for Worldwide Chinese Young Chemists,Conference,,PAO,a3-1003,1997-12-22,CONF-CWCYC-2-XXX-SM
875,2,2012-08-01 10:21:57,2012-08-01 02:21:57,"[submittedby]PAO
[oldcode]CONF-SCE-XXX-SM
[galleryname]a3-1005
[evtype]Conference
[evdate]1995-08-17
[evtitle]Conference on South China's Economic Conference
",Conference on South China's Economic Conference,,publish,open,open,,a3-1005,,,2012-08-01 10:21:57,2012-08-01 02:21:57,,0,http://digitalimages.ust.hk/gallery2/?p=875,0,post,,0,,Conference on South China's Economic Conference,Conference,,PAO,a3-1005,1995-08-17,CONF-SCE-XXX-SM
876,2,2012-08-01 10:21:58,2012-08-01 02:21:58,"[submittedby]PAO
[oldcode]CMT-DMS-XXX-SM
[galleryname]a3-1010
[evtype]Conference
[evdate]1996-06-27
[evtitle]Distributed Multimedia Systems Conference DMS '96
",Distributed Multimedia Systems Conference DMS '96,,publish,open,open,,a3-1010,,,2012-08-01 10:21:58,2012-08-01 02:21:58,,0,http://digitalimages.ust.hk/gallery2/?p=876,0,post,,0,,Distributed Multimedia Systems Conference DMS '96,Conference,,PAO,a3-1010,1996-06-27,CMT-DMS-XXX-SM
877,2,2012-08-01 10:22:02,2012-08-01 02:22:02,"[submittedby]PAO
[oldcode]CMT-CFD-XXX-SM
[galleryname]a3-1020
[evtype]Conference
[evdate]1995-01-16
[evtitle]First Asian Computational Fluid Dynamics Conference
",First Asian Computational Fluid Dynamics Conference,,publish,open,open,,a3-1020,,,2012-08-01 10:22:02,2012-08-01 02:22:02,,0,http://digitalimages.ust.hk/gallery2/?p=877,0,post,,0,,First Asian Computational Fluid Dynamics Conference,Conference,,PAO,a3-1020,1995-01-16,CMT-CFD-XXX-SM
878,2,2012-08-01 10:22:05,2012-08-01 02:22:05,"[submittedby]PAO
[oldcode]CONF-HERA-XXX-SM
[galleryname]a3-1025
[evtype]Conference
[evdate]1996-11-05
[evtitle]HEERA Presidents' Press Conference
",HEERA Presidents' Press Conference,,publish,open,open,,a3-1025,,,2012-08-01 10:22:05,2012-08-01 02:22:05,,0,http://digitalimages.ust.hk/gallery2/?p=878,0,post,,0,,HEERA Presidents' Press Conference,Conference,,PAO,a3-1025,1996-11-05,CONF-HERA-XXX-SM
879,2,2012-08-01 10:22:18,2012-08-01 02:22:18,"[submittedby]PAO
[oldcode]CMT-ICORS-XXX-SM
[galleryname]a3-1030
[evtype]Conference
[evdate]1994-08-01
[evtitle]ICORS
",ICORS,,publish,open,open,,a3-1030,,,2012-08-01 10:22:18,2012-08-01 02:22:18,,0,http://digitalimages.ust.hk/gallery2/?p=879,0,post,,0,,ICORS,Conference,,PAO,a3-1030,1994-08-01,CMT-ICORS-XXX-SM
880,2,2012-08-01 10:22:20,2012-08-01 02:22:20,"[submittedby]PAO
[oldcode]STU-CONF-XXX-SM
[galleryname]a3-1035
[evtype]Conference
[evdate]1996-08-23
[evtitle]International Computer Music Conference
",International Computer Music Conference,,publish,open,open,,a3-1035,,,2012-08-01 10:22:20,2012-08-01 02:22:20,,0,http://digitalimages.ust.hk/gallery2/?p=880,0,post,,0,,International Computer Music Conference,Conference,,PAO,a3-1035,1996-08-23,STU-CONF-XXX-SM
881,2,2012-08-01 10:22:22,2012-08-01 02:22:22,"[submittedby]PAO
[oldcode]CMT-ICH-XXX-SM
[galleryname]a3-1040
[evtype]Conference
[evdate]1993-06-13
[evtitle]International Conference in Humanity
",International Conference in Humanity,,publish,open,open,,a3-1040,,,2012-08-01 10:22:22,2012-08-01 02:22:22,,0,http://digitalimages.ust.hk/gallery2/?p=881,0,post,,0,,International Conference in Humanity,Conference,,PAO,a3-1040,1993-06-13,CMT-ICH-XXX-SM
882,2,2012-08-01 10:22:22,2012-08-01 02:22:22,"[submittedby]PAO
[oldcode]CONF-ISDSS-XXX-SM
[galleryname]a3-1043
[evtype]Conference
[evdate]1995-06-22
[evtitle]International Society for Decision Support Systems Conference
",International Society for Decision Support Systems Conference,,publish,open,open,,a3-1043,,,2012-08-01 10:22:22,2012-08-01 02:22:22,,0,http://digitalimages.ust.hk/gallery2/?p=882,0,post,,0,,International Society for Decision Support Systems Conference,Conference,,PAO,a3-1043,1995-06-22,CONF-ISDSS-XXX-SM
883,2,2012-08-01 10:22:26,2012-08-01 02:22:26,"[submittedby]PAO
[oldcode]CONF-M_DL-XXX-SM
[galleryname]a3-1044
[evtype]Conference
[evdate]1999-06-24
[evtitle]Meng Dialect Conference
",Meng Dialect Conference,,publish,open,open,,a3-1044,,,2012-08-01 10:22:26,2012-08-01 02:22:26,,0,http://digitalimages.ust.hk/gallery2/?p=883,0,post,,0,,Meng Dialect Conference,Conference,,PAO,a3-1044,1999-06-24,CONF-M_DL-XXX-SM
884,2,2012-08-01 10:22:30,2012-08-01 02:22:30,"[submittedby]PAO
[oldcode]CONF-HDT-XXX-SM
[galleryname]a3-1045
[evtype]Conference
[evdate]1997-10-30
[evtitle]Press Conference (Honor Distinguished Teachers)
",Press Conference (Honor Distinguished Teachers),,publish,open,open,,a3-1045,,,2012-08-01 10:22:30,2012-08-01 02:22:30,,0,http://digitalimages.ust.hk/gallery2/?p=884,0,post,,0,,Press Conference (Honor Distinguished Teachers),Conference,,PAO,a3-1045,1997-10-30,CONF-HDT-XXX-SM
885,2,2012-08-01 10:22:33,2012-08-01 02:22:33,"[submittedby]PAO
[oldcode]CONF-IEEM-XXX-SM
[galleryname]a3-1047
[evtype]Conference
[evdate]1999-01-20
[evtitle]Press Conference (IEEM HKTAIGA)
",Press Conference (IEEM HKTAIGA),,publish,open,open,,a3-1047,,,2012-08-01 10:22:33,2012-08-01 02:22:33,,0,http://digitalimages.ust.hk/gallery2/?p=885,0,post,,0,,Press Conference (IEEM HKTAIGA),Conference,,PAO,a3-1047,1999-01-20,CONF-IEEM-XXX-SM
886,2,2012-08-01 10:22:38,2012-08-01 02:22:38,"[submittedby]PAO
[oldcode]CONF-NS-XXX-SM
[galleryname]a3-1053
[evtype]Conference
[evdate]1997-11-13
[evtitle]Press Conference (Nansha Project - IT Community)
",Press Conference (Nansha Project - IT Community),,publish,open,open,,a3-1053,,,2012-08-01 10:22:38,2012-08-01 02:22:38,,0,http://digitalimages.ust.hk/gallery2/?p=886,0,post,,0,,Press Conference (Nansha Project - IT Community),Conference,,PAO,a3-1053,1997-11-13,CONF-NS-XXX-SM
887,2,2012-08-01 10:22:43,2012-08-01 02:22:43,"[submittedby]PAO
[oldcode]CONF-R_CK-XXX-SM
[galleryname]a3-1055
[evtype]Conference
[evdate]1997-10-16
[evtitle]Press Conference (Reef Check)
",Press Conference (Reef Check),,publish,open,open,,a3-1055,,,2012-08-01 10:22:43,2012-08-01 02:22:43,,0,http://digitalimages.ust.hk/gallery2/?p=887,0,post,,0,,Press Conference (Reef Check),Conference,,PAO,a3-1055,1997-10-16,CONF-R_CK-XXX-SM
888,2,2012-08-01 10:22:45,2012-08-01 02:22:45,"[submittedby]PAO
[oldcode]CMT-SSC-XXX-SM
[galleryname]a3-1060
[evtype]Conference
[evdate]1994-08-19
[evtitle]Social Science Conference - &quot;The emergence of East Asia some Bilateral and Multilateral Issues&quot;
",Social Science Conference - &quot;The emergence of East Asia some Bilateral and Multilateral Issues&quot;,,publish,open,open,,a3-1060,,,2012-08-01 10:22:45,2012-08-01 02:22:45,,0,http://digitalimages.ust.hk/gallery2/?p=888,0,post,,0,,Social Science Conference - &quot;The emergence of East Asia some Bilateral and Multilateral Issues&quot;,Conference,,PAO,a3-1060,1994-08-19,CMT-SSC-XXX-SM
889,2,2012-08-01 10:22:49,2012-08-01 02:22:49,"[submittedby]PAO
[oldcode]CMT-UCL-XXX-SM
[galleryname]a3-1070
[evtype]Conference
[evdate]1990-10-27
[evtitle]UCLA Conference
",UCLA Conference,,publish,open,open,,a3-1070,,,2012-08-01 10:22:49,2012-08-01 02:22:49,,0,http://digitalimages.ust.hk/gallery2/?p=889,0,post,,0,,UCLA Conference,Conference,,PAO,a3-1070,1990-10-27,CMT-UCL-XXX-SM
890,2,2012-08-01 10:22:50,2012-08-01 02:22:50,"[submittedby]PAO
[oldcode]CAM-V_97-XXX-SM
[galleryname]a3-25
[evtype]Campus
[evdate]1997-09-16
[evtitle]Campus View
",Campus View,,publish,open,open,,a3-25,,,2012-08-01 10:22:50,2012-08-01 02:22:50,,0,http://digitalimages.ust.hk/gallery2/?p=890,0,post,,0,,Campus View,Campus,,PAO,a3-25,1997-09-16,CAM-V_97-XXX-SM
891,2,2012-08-01 10:22:53,2012-08-01 02:22:53,"[submittedby]PAO
[oldcode]CAM-BO1-XXX-SM
[galleryname]a3-280
[evtype]Location Shooting
[evtype]Campus
[evdate]1992-08-03
[evtitle]Bobby Location Shooting
",Bobby Location Shooting,,publish,open,open,,a3-280,,,2012-08-01 10:22:53,2012-08-01 02:22:53,,0,http://digitalimages.ust.hk/gallery2/?p=891,0,post,,0,,Bobby Location Shooting,Campus,,PAO,a3-280,1992-08-03,CAM-BO1-XXX-SM
892,2,2012-08-01 10:22:58,2012-08-01 02:22:58,"[submittedby]PAO
[oldcode]CAM-BO2-XXX-SM
[galleryname]a3-290
[evtype]Location Shooting
[evtype]Campus
[evdate]1992-08-09
[evtitle]Bobby Location Shooting
",Bobby Location Shooting,,publish,open,open,,a3-290,,,2012-08-01 10:22:58,2012-08-01 02:22:58,,0,http://digitalimages.ust.hk/gallery2/?p=892,0,post,,0,,Bobby Location Shooting,Campus,,PAO,a3-290,1992-08-09,CAM-BO2-XXX-SM
893,2,2012-08-01 10:23:11,2012-08-01 02:23:11,"[submittedby]PAO
[oldcode]CAM-PAL-XXX-SM
[galleryname]a3-330
[evtype]Plants
[evtype]Campus
[evdate]1992-08-04
[evtitle]Palm Trees Landing in UST
",Palm Trees Landing in UST,,publish,open,open,,a3-330,,,2012-08-01 10:23:11,2012-08-01 02:23:11,,0,http://digitalimages.ust.hk/gallery2/?p=893,0,post,,0,,Palm Trees Landing in UST,Campus,,PAO,a3-330,1992-08-04,CAM-PAL-XXX-SM
894,2,2012-08-01 10:23:14,2012-08-01 02:23:14,"[submittedby]PAO
[oldcode]MIS-INS-XXX-SM
[galleryname]a3-350
[evtype]Satellite
[evtype]Campus
[evdate]1993-11-23
[evtitle]Installation of the satellite T.V. Dish
",Installation of the satellite T.V. Dish,,publish,open,open,,a3-350,,,2012-08-01 10:23:14,2012-08-01 02:23:14,,0,http://digitalimages.ust.hk/gallery2/?p=894,0,post,,0,,Installation of the satellite T.V. Dish,Campus,,PAO,a3-350,1993-11-23,MIS-INS-XXX-SM
895,2,2012-08-01 10:23:15,2012-08-01 02:23:15,"[submittedby]PAO
[oldcode]CAM-CLE-XXX-SM
[galleryname]a3-360
[evtype]Services
[evtype]Campus
[evdate]Date unknown
[evtitle]Campus Cleaning
",Campus Cleaning,,publish,open,open,,a3-360,,,2012-08-01 10:23:15,2012-08-01 02:23:15,,0,http://digitalimages.ust.hk/gallery2/?p=895,0,post,,0,,Campus Cleaning,Campus,,PAO,a3-360,Date unknown,CAM-CLE-XXX-SM
896,2,2012-08-01 10:23:18,2012-08-01 02:23:18,"[submittedby]PAO
[oldcode]CAM-GAR-XXX-SM
[galleryname]a3-370
[evtype]Services
[evtype]Campus
[evdate]Date unknown
[evtitle]Gardening at Campus
",Gardening at Campus,,publish,open,open,,a3-370,,,2012-08-01 10:23:18,2012-08-01 02:23:18,,0,http://digitalimages.ust.hk/gallery2/?p=896,0,post,,0,,Gardening at Campus,Campus,,PAO,a3-370,Date unknown,CAM-GAR-XXX-SM
